graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,44,1.1818181818181819,1.0,0.5339700056577605,3,0.011472914872212811,0.02610441767068273,0.03895582329317269,1.0,0.05771887550200803,0.30843373493974013,0.095,0.0803689956665039,19.95671010017395,69.93280792236328,1.7823681831359863
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,1.0,1.0,0.0,1,0.007612242017998743,0.12435765673175744,0.13566289825282632,1.0,0.17191932168550875,9.45983895661584e-08,0.0,0.015324115753173828,2.512321949005127,1.7187268733978271,1.1914019584655762
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,5.0,3.0,2.8284271247461903,9,0.3350999599302492,0.20651041666666667,0.7921875,1.0,0.34527734374999985,0.9986979166666661,0.08,0.05558204650878906,9.013750076293945,4.9672040939331055,4.730341911315918
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,1,4.0,4.0,0.0,4,0.0,1.0,1.0,1.0,0.17,0,0.0,0.06138277053833008,1.673048973083496,5.0067901611328125e-06,2.0538671016693115
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.0,1.0,0.0,1,0.08256690754138353,0.23645320197044334,0.2772695285010556,1.0,0.044841660802251916,0.2456016889514423,0.125,0.05793881416320801,1.6997108459472656,5.057086944580078,1.0312349796295166
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.16,0,0.0,0.009553194046020508,0.22347593307495117,5.0067901611328125e-06,0.4681398868560791
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.000499334221038622,0.5,0.5004993342210386,1.0,0.6750049933422104,1.0000000000000004,0.03,0.012289047241210938,1.744508981704712,0.3614358901977539,4.612320184707642
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0,0.0,0.007850885391235352,0.143233060836792,1.9073486328125e-06,0.2699110507965088
Death Receptor Signaling,True,28,1,3,0.10714285714285714,4,1.6071428571428572,9,1.3333333333333333,1.0,0.9428090415820635,4,0.038280594640016444,0.12143028557715382,0.15142788576913846,1.0,0.2091792656587475,2.9099921761144287e-07,0.015,0.021857023239135742,6.074518918991089,3.9413530826568604,3.601269006729126
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,5,2.4,2.0,0.8000000000000002,4,0.23014486620322785,0.08624849215922799,0.6525934861278649,1.0,0.08598311218335346,0.9758745476477682,0.25,0.15087580680847168,5.341966867446899,22.287681102752686,1.5892200469970703
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.020193322958187786,0.2529239766081871,0.2709551656920078,0.7290448343079923,0.4258869395711499,-0.0,0.0,0.00820302963256836,0.7681410312652588,0.20495986938476562,0.6023330688476562
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.008204207257135311,0.12780082987551866,0.13360995850622406,0.9999999999999999,0.16516182572614097,8.881784197001252e-16,0.0,0.011656999588012695,1.9138219356536865,1.179616928100586,0.6440510749816895
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.005295950155763229,0.5,0.5052959501557632,1.0,0.09257943925233643,-0.0,0.0,0.03666090965270996,0.9914200305938721,1.1380598545074463,1.4549930095672607
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,2.0,2.0,0.0,2,0.37845552589602033,0.04680851063829787,0.9035460992907801,1.0,0.06460283687943265,0.09361702127659655,0.05,0.04119992256164551,2.256492853164673,2.9235289096832275,0.7130670547485352
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,19,2.0,2.0,0.0,2,0.04389616137772166,0.02575488454706927,0.11811722912966252,0.9999999999999999,0.15458259325044404,1.0000000000000213,0.285,0.07189702987670898,9.750944137573242,48.89585018157959,1.3844540119171143
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.10336527031506447,0.2661486158329286,0.47935891209324916,1.0,0.5983827100534245,0.5206410879067498,0.185,0.009575128555297852,1.8284509181976318,0.521752119064331,1.1546680927276611
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,4,1.0,1.0,0.0,1,0.24373646435678845,0.24733527131782945,0.499515503875969,1.0,0.20266230620155037,0.012596899224806002,0.005,0.014758825302124023,1.5364890098571777,0.8683850765228271,1.4663679599761963
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.0,1.0,0.0,1,0.09497478188558728,0.24076704545454544,0.25639204545454547,1.0,0.025099431818181816,0.010653409090909172,0.095,0.058145999908447266,1.689255952835083,5.110733985900879,1.0772669315338135
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,2,2.0,2.0,0.0,2,0.0017730496453900457,0.5,0.50177304964539,1.0,0.045,1.0,0.075,0.814079999923706,4.274477958679199,20.13379216194153,6.292749881744385
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,21,4.333333333333333,1.0,3.4960294939005054,8,0.016688467980975945,0.04807692307692308,0.07554945054945054,0.9999999999999999,0.2742479395604397,0.3152472527472696,0.09,0.024528026580810547,13.644008159637451,5.087154150009155,0.7788238525390625
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,60,1.5666666666666667,2.0,0.4955356249106168,2,0.009911598769287981,0.015040106951871659,0.0374331550802139,1.0,0.05907754010695187,0.44852941176537797,0.09,0.21025395393371582,33.7367160320282,66.5781819820404,1.5646498203277588
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,4.0,4.0,0.0,4,0.3991856088979213,0.058307210031347964,0.8978056426332288,1.0,0.21562068965517234,0.10219435736676985,0.09,0.01853203773498535,4.089701175689697,1.7169618606567383,1.3363687992095947
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003935906349219705,0.014683734939759037,0.02710843373493976,1.0,0.21488893072289156,3.139081883318795e-08,0.0,0.09933710098266602,18.728599786758423,55.5390830039978,1.5062479972839355
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,3,1.3333333333333333,1.0,0.4714045207910317,2,0.232198943272649,0.4940883634100809,0.5009334163036714,0.9999999999999999,0.1374144368388301,-0.0,0.055,0.03380298614501953,2.433907985687256,1.6850948333740234,3.41048002243042
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,2,18.5,18.5,17.5,36,0.49824638316527836,0.5,0.9982463831652784,1.0,0.3144826830337574,0.9982463831652784,0.015,0.5162208080291748,30.536071062088013,13.070826053619385,6.1427671909332275
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,60,1.4,1.0,0.8406346808612326,6,0.00984372321965509,0.014332514332514333,0.043407043407043405,1.0,0.08094799344799344,0.38902538902551953,0.12,0.09437108039855957,30.975928783416748,156.5131230354309,1.8177549839019775
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,13,1.5384615384615385,2.0,0.498518515262143,2,0.037531802314223275,0.0861244019138756,0.1291866028708134,1.0,0.23545889517181376,0.6211396259243216,0.175,0.01882791519165039,6.0062010288238525,3.362339973449707,1.483633041381836
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,1.3333333333333333,1.0,0.4714045207910317,2,0.08720549628808794,0.2743045992839438,0.456623519691545,1.0,0.12758606444505644,0.9999999999999991,0.32,0.05081796646118164,2.8352339267730713,2.9628560543060303,4.2539801597595215
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,4,3.25,2.5,1.6393596310755,6,0.3690811275374988,0.05175292153589316,0.8873121869782972,1.0,0.08688230383973287,0.028380634390652304,0.065,0.06467318534851074,5.846630096435547,7.029807090759277,2.2006258964538574
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.2,1.0,0.4000000000000001,2,0.08579504420658036,0.23887748117727584,0.25804243668720056,1.0,0.05530116358658452,0.24845995893223893,0.165,0.058624982833862305,1.877751111984253,4.858675003051758,1.0503439903259277
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,3,1.3333333333333333,1.0,0.4714045207910317,2,0.2792130297862241,0.22799097065462753,0.7155756207674944,1.0,0.28576749435665894,0.772009029345373,0.465,0.01055598258972168,0.8374049663543701,0.4494938850402832,0.49099302291870117
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.17,0,0.0,0.008563041687011719,0.14872407913208008,5.0067901611328125e-06,0.28167295455932617
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.02,0,0.0,0.15128183364868164,0.48908495903015137,3.814697265625e-06,1.4783189296722412
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.013310110662523956,0.2512588116817724,0.2648539778449144,1.0,0.4067371601208459,-0.0,0.0,0.005151987075805664,0.6813750267028809,0.18819499015808105,0.49875903129577637
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,9,2.4444444444444446,2.0,1.5713484026367723,6,0.09262046143942047,0.08441558441558442,0.23506493506493506,1.0,0.1521233766233766,0.5134199134199164,0.07,0.035568952560424805,8.557891130447388,19.207053899765015,1.8527319431304932
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.0063469050036218414,0.12421875,0.13984375,1.0,0.15096875000000007,-0.0,0.0,0.01287698745727539,1.9133648872375488,1.2463440895080566,0.704571008682251
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.001971090670170844,0.5,0.5019710906701709,1.0,0.07494086727989487,-0.0,0.0,0.07667398452758789,1.0320968627929688,1.1548998355865479,1.500938892364502
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,2.5,2.0,0.8660254037844386,4,0.2515051967708168,0.14458689458689458,0.6780626780626781,1.0,0.11326923076923076,0.9672364672364671,0.28,0.041441917419433594,2.7380928993225098,3.8361120223999023,0.7229080200195312
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,24,2.5,2.0,0.6454972243679028,4,0.01807975736769822,0.0371900826446281,0.08172635445362718,1.0,0.1937235996326904,1.0000001195055717,0.38,0.033538103103637695,14.800400972366333,50.35138297080994,0.7973628044128418
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.007458930640588662,0.25322878228782286,0.25599630996309963,1.0,0.5492527675276747,1.0,0.235,0.009223222732543945,1.7199420928955078,0.5143029689788818,1.1056129932403564
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,2.0,2.0,0.0,2,0.04314214463840402,0.5,0.543142144638404,1.0,0.262715710723192,-0.0,0.0,0.013329029083251953,1.2250499725341797,0.4381420612335205,1.3815910816192627
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.25,1.0,0.4330127018922193,2,0.011731610569170357,0.24724061810154524,0.2671081677704194,1.0,0.048138337012509205,-0.0,0.085,0.06002092361450195,1.6443331241607666,3.8769829273223877,0.9674890041351318
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,10,2.6,3.0,1.019803902718557,4,0.03788200716583474,0.09541139240506329,0.14430379746835442,0.9999999999999999,0.032903481012658234,1.0000001013724464,0.13,0.8346238136291504,27.88323187828064,378.0100121498108,5.87892484664917
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,20,3.8,1.0,3.4292856398964497,8,0.01596540604175923,0.05336891260840561,0.0780520346897932,1.0,0.2821981320880587,0.2588392261505703,0.035,0.0227508544921875,9.926291942596436,4.471081972122192,0.710578203201294
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,29,1.5172413793103448,1.0,1.133219084493447,4,0.022077831680164205,0.02695829094608342,0.0762970498474059,1.0,0.22159884706680238,0.19362495761278353,0.03,0.03463101387023926,14.627760887145996,48.627814054489136,3.8587729930877686
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,76,1.9605263157894737,2.0,0.19471906035458875,2,0.00833777208782324,0.012582781456953643,0.038410596026490065,1.0,0.08082781456953642,0.4205298013212655,0.125,0.09160089492797852,48.28993511199951,153.71792101860046,1.413534164428711
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,3.0,4.0,1.4142135623730951,4,0.19632545875927868,0.409846547314578,0.5262148337595908,1.0,0.2048689258312021,0.9360613810741683,0.13,0.019096851348876953,3.547672986984253,1.0228450298309326,1.3671150207519531
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.00381442530323368,0.015483071841453346,0.022708505367464906,1.0,0.21338976052848888,7.714780281276035e-08,0.0,0.0907740592956543,18.12026309967041,123.55625891685486,1.3478000164031982
