graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,5,1.8,1.0,0.9797958971132713,3,0.1951351726271037,0.11067193675889328,0.5223978919631094,1.0,0.14688076416337284,0.4776021080368915,0.135,0.03370499610900879,3.5231919288635254,3.2843949794769287,1.1865241527557373
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,2,5.0,5.0,1.0,6,0.0028409090909090884,0.5,0.5028409090909091,1.0,0.1399715909090909,1.0,0.52,0.03578305244445801,2.477998971939087,1.429994821548462,0.6584188938140869
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,12,6.0,6.0,0.0,6,0.03611088831368937,0.09280639431616342,0.13143872113676733,1.0,0.33731793960923634,0.999999999999929,0.32,0.029493093490600586,14.093500852584839,247.58800101280212,0.7770500183105469
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,8,1.25,1.0,0.4330127018922193,2,0.06496057658327462,0.098816029143898,0.23041894353369763,0.9999999999999999,0.4035610200364296,1.0000000000000018,0.225,0.00935506820678711,2.338989019393921,1.1065940856933594,1.0221400260925293
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,4,1.25,1.0,0.4330127018922193,2,0.22877598522807088,0.2575197889182058,0.48232189973614775,1.0,0.19172031662269132,0.5255936675461741,0.05,0.011810064315795898,1.482342004776001,0.8025741577148438,1.1274809837341309
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.009730538922155696,0.5,0.5097305389221557,1.0,0.08029191616766468,-0.0,0.0,0.04908299446105957,1.0964410305023193,1.760699987411499,0.765172004699707
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,33,2.757575757575758,1.0,2.3228809571802183,8,0.024300334900477148,0.0212624584717608,0.07840531561461794,1.0,0.2784617940199336,0.3169438549094252,0.155,0.027799129486083984,12.5884690284729,12.866151094436646,0.6632330417633057
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,83,1.7590361445783131,2.0,0.4276684180553939,2,0.009569915955247093,0.008594229588704727,0.03437691835481891,0.9999999999999999,0.10109576427255988,0.45242481026443215,0.19,0.1273360252380371,44.613205909729004,196.0096399784088,1.1448841094970703
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,12,1.75,1.0,1.0897247358851685,4,0.036228931996955545,0.08831783897561832,0.12769689528152955,1.0,0.30486493597614467,0.23732694479079797,0.015,0.03563094139099121,10.031142950057983,57.89960193634033,4.741715908050537
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,2.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.18,0,0.0,0.015382766723632812,0.7139208316802979,1.4066696166992188e-05,1.2232940196990967
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003880960837459242,0.015765765765765764,0.025798525798525797,1.0,0.20488124488124512,8.94317359723118e-07,0.0,0.09127593040466309,16.916810989379883,55.38656210899353,1.2023530006408691
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,8,2.0,2.0,0.0,2,0.06571711774294295,0.1126039667306462,0.26231605886116444,1.0,0.1728822776711452,1.0000000000000018,0.16,0.03705906867980957,8.915978193283081,6.735625982284546,3.081347942352295
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,13,1.2307692307692308,1.0,0.4213250442347432,2,0.04069637694059112,0.06896551724137931,0.13000931966449208,1.0,0.19908667287977636,0.45107176141658734,0.16,0.016251087188720703,4.358255863189697,3.26924204826355,1.2104110717773438
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,5.0,2.0,4.96655480858378,12,0.17663879804171984,0.20990629183400267,0.5831325301204819,1.0,0.24360776439089676,-0.0,0.11,0.045007944107055664,7.25944709777832,4.339737176895142,3.8689138889312744
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,4,5.75,5.5,3.344772040064913,10,0.3797764254052642,0.03699136868064118,0.9075215782983971,1.0,0.2338840937114675,0.04439123057338712,0.07,0.05497002601623535,7.738799095153809,24.117565155029297,1.8634870052337646
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.016541353383458635,0.5,0.5165413533834586,1.0,0.10049624060150376,-0.0,0.0,0.04375791549682617,1.009202003479004,1.6390941143035889,0.7335610389709473
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,2,2.0,2.0,1.0,3,0.3901098901098901,0.5,0.8901098901098901,1.0,0.18043956043956041,-0.0,0.06,0.009368896484375,0.7002701759338379,0.2859210968017578,0.4390089511871338
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,5,8.8,8.0,6.273754856543249,16,0.12891740243452432,0.1693620844564241,0.37690925426774485,1.0,0.6293575920934419,0.6792452830188722,0.105,0.021570920944213867,10.014444828033447,84.76712703704834,7.198905944824219
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.125,0,0.0,0.006700992584228516,0.13698101043701172,5.9604644775390625e-06,0.25096607208251953
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,1,5.0,5.0,0.0,5,0.0,1.0,1.0,1.0,0.14,0,0.0,0.11909985542297363,1.7521789073944092,5.0067901611328125e-06,1.299288034439087
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.022963188374222388,0.24975514201762977,0.2801175318315377,1.0,0.40095984329089096,-0.0,0.0,0.004492998123168945,0.5762178897857666,0.1756730079650879,0.43153905868530273
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,69,2.1739130434782608,2.0,0.5635426694267704,4,0.007826406058265808,0.014285714285714285,0.03354037267080745,1.0000000000000002,0.050065217391304345,0.5645963029058976,0.22,0.10428094863891602,43.25958704948425,202.78186106681824,1.053274154663086
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,6,2.1666666666666665,1.5,1.7716909687891083,6,0.09418744967407038,0.20137442732194918,0.26822157434402333,1.0,0.20345689296126618,0.24656393169512825,0.06,0.028258085250854492,4.244062185287476,4.193690061569214,1.7092008590698242
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,16,2.3125,1.5,1.7218721642444887,6,0.04527107551010198,0.0555993690851735,0.13958990536277602,1.0000000000000002,0.24973974763406923,0.3974763406940198,0.135,0.01606893539428711,6.356925010681152,3.636627197265625,0.6309618949890137
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.008956145768993201,0.5,0.5089561457689932,1.0,0.0876343421865349,-0.0,0.0,0.032749176025390625,0.8563129901885986,1.0938100814819336,1.2446010112762451
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,2,4.0,4.0,0.0,4,0.01476793248945149,0.5,0.5147679324894515,1.0,0.14757383966244725,1.0,0.325,0.034056901931762695,1.906175136566162,1.3266310691833496,0.6307239532470703
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,9,8.0,8.0,0.0,8,0.020488172913167273,0.12031386224934612,0.13426329555361813,0.9999999999999999,0.3566957279860505,1.000000000000007,0.215,0.027816057205200195,13.825483083724976,238.01601791381836,0.7608578205108643
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.005851635483486934,0.24901960784313726,0.257843137254902,1.0,0.5632818627450982,1.0,0.175,0.007989883422851562,1.528656005859375,0.5070068836212158,0.9087929725646973
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,3,1.0,1.0,0.0,1,0.23451897523787812,0.4858585858585859,0.5121212121212121,1.0,0.23223737373737371,-0.0,0.0,0.011416912078857422,0.9273788928985596,0.593735933303833,1.1553409099578857
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.5,1.5,0.5,2,0.009114210637707591,0.251056338028169,0.25985915492957745,1.0,0.04341901408450703,8.881784197001252e-16,0.075,0.04703378677368164,1.5376560688018799,3.7792348861694336,0.7766451835632324
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,21,1.4761904761904763,1.0,1.051939144494025,4,0.024274310533572256,0.05660377358490566,0.07764876632801161,1.0,0.2444412191582002,0.06531204644412725,0.04,0.015568971633911133,5.415529012680054,3.384320020675659,0.6577410697937012
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,91,1.5274725274725274,2.0,0.4992446897406834,2,0.007204237243868945,0.009085009733939001,0.029201817001946788,0.9999999999999999,0.10394548994159637,0.985074626865071,0.16,0.13203001022338867,41.672329902648926,195.72902989387512,1.058413028717041
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,8,1.25,1.0,0.4330127018922193,2,0.16729762135782686,0.04654011022657685,0.5058175137783221,0.9999999999999999,0.14737905695039807,1.0000000000000053,0.095,0.018778085708618164,3.795742988586426,2.883615016937256,1.2741789817810059
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003424444338158484,0.014989293361884369,0.023554603854389723,1.0000000000000002,0.21152890792291226,-2.1316282072803006e-13,0.0,0.08930206298828125,17.15328097343445,55.417848110198975,1.170828104019165
